Course,Course__FAA_,Title,Period,Division,Branch,Type,Delivery,Is_Active__course_,Is_Cancelled__course_,Cancelled_Date__course_,Class,Class_Start,Class_End,Is_Active__class_,Is_Cancelled__class_,Cancelled_Date__class_,Class_Favorability,Class_Favorability__eoc_,Class_Favorability__post_,Evaluations_Completed,Evaluations_Sent,Completion_Rate,Evaluation,Sent_Date,Completed_Date,Is_Completed,Days_to_Complete_Evaluation,Evaluation_Favorability,Question,Type__question_,Subtype__question_,Metric,Statement,Sort__question_,Statement__short_,Answer,Sentiment,Degree,Attitude,Response__positive_,Response__negative_,Sort__sentiment_,Comment,Comments_per_Eval,Category,Comment_Date,Is_Duplicate,Length__original_,Length,Word_Count,Sentence_Count,Question_Count,Exclamation_Count,Comments,Date,Use_Date,FY_Start,FY_End,Is_Holiday,Is_Weekday,Is_Last_Day_of_Month
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96955,13OCT2016:00:00:00.000,10JAN2017:00:00:00.000,Y,N,,0.919561,0.953571,1,40,61,0.655737,1161013224,13OCT2016:00:00:00.000,23NOV2016:00:00:00.000,Y,41,1,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,216327,2,OverallCourse,23NOV2016:00:00:00.000,N,232,232,42,2,0,0,I thought the overall course was helpful but I don't think it was enough to be prepared for the new scenarios we received this week. The scenarios were hard enough to the point where it was difficult to do the scenarios effectively.,20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161117492,17NOV2016:00:00:00.000,16DEC2016:00:00:00.000,Y,29,0.866666,,End of Course,Resident,Instructor,,102,,,,,,,,,219009,4,Instructor,16DEC2016:00:00:00.000,N,315,315,59,4,0,1,"MOST of the instructors were more than helpful. we had some wonderful PATIENT people. JIM ARMSTRONG, Glenn, Phil, Bobby, Tim and Gayla, Gary, Dan, and Dwight were AMAZING!!! Of course Cecil and Mark were more than wonderful to work with I believe they put us in a great position to",20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50043,FAA50043,AIR TRAFFIC BASICS (TERMINAL),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102892,17OCT2016:00:00:00.000,21NOV2016:00:00:00.000,Y,N,,0.955017,0.951417,0.97619,24,41,0.585365,1161117356,17NOV2016:00:00:00.000,18NOV2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,215756,2,OverallCourse,18NOV2016:00:00:00.000,N,21,21,3,1,0,0,Everything was great.,20161017,17OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102969,06OCT2016:00:00:00.000,10NOV2016:00:00:00.000,Y,N,,1,1,1,19,36,0.527777,1161103268,03NOV2016:00:00:00.000,09NOV2016:00:00:00.000,Y,6,1,,End of Course,Resident,Instructor,,102,,,,,,,,,214147,3,Instructor,09NOV2016:00:00:00.000,N,345,345,59,4,0,0,"Our lead instructor Kent was fantastic. Many of us often say to each other that if we had anyone else, we would be in trouble. I couldn't recommend him more. Many others teaching methods, from reading word for word from the book to explaining questions in an aggressive, don't quest",20161006,06OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000049,FAA21000049,AIR CARRIER OPERATIONS PRACTICAL APPLICATION WORKSHOP (PAW),90,AMA-200,AMA-240,COURSE,RES,N,Y,3,96273,12OCT2016:00:00:00.000,14OCT2016:00:00:00.000,Y,N,,0.993939,0.990909,1,18,24,0.75,1161014023,14OCT2016:00:00:00.000,14OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,210994,2,OverallCourse,14OCT2016:00:00:00.000,N,69,69,12,1,0,0,Video repetition was a bit much on the MEL Assessment aircraft video.,20161012,12OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
22000072,FAA22000072,MANAGING AIR ENGINEERING DESIGNEES,90,AMA-200,AMA-220,COURSE,RES,Y,N,,103413,18OCT2016:00:00:00.000,20OCT2016:00:00:00.000,Y,N,,0.98913,1,0.96875,23,40,0.575,1161013270,13OCT2016:00:00:00.000,20OCT2016:00:00:00.000,Y,7,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,211592,3,OverallCourse,20OCT2016:00:00:00.000,N,47,47,9,1,0,0,Some of the exercises need to be more specific.,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41927001,FAA41927001,DISTANCE MEASURING EQUIPMENT (DME) MODEL 415SE,90,AMA-400,AMA-412,COURSE,RES,N,N,,104207,20OCT2016:00:00:00.000,26OCT2016:00:00:00.000,Y,N,,0.993939,1,0.979166,16,24,0.666666,1170124105,24JAN2017:00:00:00.000,24JAN2017:00:00:00.000,Y,0,1,,Post Course,Student,Training,,103,,,,,,,,,221963,1,Training,24JAN2017:00:00:00.000,N,102,102,15,2,0,0,The course was the correct length and was very comprehensive. The instructors were very knowledgeable.,20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40527001,FAA40527001,AUTOMATION CONCEPTS,90,AMA-400,AMA-422,COURSE,RES,N,Y,3,104370,18OCT2016:00:00:00.000,16NOV2016:00:00:00.000,Y,N,,0.959677,0.958549,0.963636,23,36,0.638888,1161115332,16NOV2016:00:00:00.000,16NOV2016:00:00:00.000,Y,0,0.933333,,End of Course,Resident,Instructor,,102,,,,,,,,,215181,2,Instructor,16NOV2016:00:00:00.000,N,136,136,25,1,0,0,Bill Hormann is a very good instructor. He cares about what he does and makes all efforts to make sure you understand whats being taught,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161003211,03OCT2016:00:00:00.000,15NOV2016:00:00:00.000,Y,43,1,,Intermediate Co,Intermedia,Instructor,,102,,,,,,,,,214999,8,Instructor,15NOV2016:00:00:00.000,N,150,150,23,2,0,0,"most instructors were very helpful, especially ""UNCLE CAL"". Some of the instructor would get frustrated with the students which did help the students.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
43074001,FAA43074001,EN ROUTE AUTOMATION SYSTEM (EAS) MANAGEMENT,90,AMA-400,AMA-422,COURSE,RES,Y,N,,104446,19OCT2016:00:00:00.000,14DEC2016:00:00:00.000,Y,N,,1,1,1,12,18,0.666666,1170314108,14MAR2017:00:00:00.000,14MAR2017:00:00:00.000,Y,0,1,,Post Course,Supervisor,Training,,103,,,,,,,,,229280,1,Training,14MAR2017:00:00:00.000,N,81,81,15,2,0,0,"Would like to see all ERAM services included in this course. CRAD, CFAD and ADSB.",20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40398,FAA40398,MODE-S SENSOR MAINTENANCE,180,AMA-400,AMA-414,COURSE,RES,Y,N,,104538,12OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.820512,0.803921,0.933333,9,18,0.5,1161028099,28OCT2016:00:00:00.000,31OCT2016:00:00:00.000,Y,3,1,,End of Course,Resident,Instructor,,102,,,,,,,,,212824,2,Instructor,31OCT2016:00:00:00.000,N,168,168,29,3,0,0,"Ron King and Matt Rowley were very knowledgeable. Their presentations were easy to follow. A lot of subject matter was dry, but both strived to make the lessons lively.",20161012,12OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40688001,FAA40688001,RADAR CONCEPTS AND FUNDAMENTALS,30,AMA-400,AMA-414,COURSE,RES,Y,N,,104578,05OCT2016:00:00:00.000,02NOV2016:00:00:00.000,Y,N,,0.995633,0.994082,1,22,33,0.666666,1161101342,01NOV2016:00:00:00.000,02NOV2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213234,1,OverallCourse,02NOV2016:00:00:00.000,Y,3,3,1,1,0,0,yep,20161005,05OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40167,FAA40167,ENGINE GENERATOR POWER SYSTEMS LABORATORY (ACADEMY),90,AMA-400,AMA-425,COURSE,RES,Y,N,,104647,04OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,N,,0.982857,0.974789,1,17,23,0.73913,1161031397,31OCT2016:00:00:00.000,01NOV2016:00:00:00.000,Y,1,0.941176,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213015,2,OverallCourse,01NOV2016:00:00:00.000,N,148,148,25,1,0,0,"Great Course overall, finale written test could have been written better, the material that was to help, was very hard to find information for exam.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
41909001,FAA41909001,RUNWAY STATUS LIGHTS (RWSL) EHOT,90,AMA-400,AMA-425,COURSE,RES,Y,N,,104723,04OCT2016:00:00:00.000,27OCT2016:00:00:00.000,Y,N,,0.978021,0.970588,1,8,12,0.666666,1170125041,25JAN2017:00:00:00.000,25JAN2017:00:00:00.000,Y,0,1,,Post Course,Student,Suggestion,,106,,,,,,,,,222076,1,Suggestion,25JAN2017:00:00:00.000,N,177,177,30,1,0,0,"I feel more time could be spent troubleshooting issues with the lights, ILC's, and transformers in the runways since most of the problems I have encountered have of this nature.",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
1249,FAA01249,"INFLUENCE, INQUIRY, & IMPLICATIONS: LEADERS PATH TO FUTURE",90,AMA-3,AMA-3,COURSE,RES,Y,N,,103110,18OCT2016:00:00:00.000,26OCT2016:00:00:00.000,Y,N,,1,,1,11,25,0.44,1170124064,24JAN2017:00:00:00.000,24JAN2017:00:00:00.000,Y,0,,,Post Course,Supervisor,NoNeedtoTrain,,105,,,,,,,,,221952,1,NoNeedtoTrain,24JAN2017:00:00:00.000,N,19,19,5,1,0,0,He was on a detail.,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000132,FAA21000132,INITIAL PROFESSIONALISM,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103608,19OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,N,,0.993403,1,0.981132,86,112,0.767857,1161024187,24OCT2016:00:00:00.000,24OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211958,3,Instructor,24OCT2016:00:00:00.000,N,147,147,25,2,0,0,All the instructors were excellent and kept us engaged. My recommendation would be to have them wear microphones at all times so everyone can hear.,20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000059,FAA21000059,SAFETY MANAGEMENT,90,AMA-200,AMA-230,COURSE,RES,Y,N,,103628,25OCT2016:00:00:00.000,31OCT2016:00:00:00.000,Y,N,,0.987849,0.994328,0.97619,92,116,0.793103,1161031320,31OCT2016:00:00:00.000,31OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,212851,1,OverallCourse,31OCT2016:00:00:00.000,N,18,18,2,1,0,1,Great Instructors!,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40086001,FAA40086001,COMMUNICATION (RADIO) EQUIPMENT,90,AMA-400,AMA-411,COURSE,RES,Y,N,,104266,18OCT2016:00:00:00.000,17NOV2016:00:00:00.000,Y,N,,0.992187,0.990147,1,22,36,0.611111,1170215051,15FEB2017:00:00:00.000,27FEB2017:00:00:00.000,Y,12,1,,Post Course,Student,Compliment,,104,,,,,,,,,226868,1,Compliment,27FEB2017:00:00:00.000,N,36,36,6,1,0,0,Great class gained alot of knowledge,20161018,18OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40664,FAA40664,AIRPORT SURVEILLANCE RADAR (ASR) MODEL 9,180,AMA-400,AMA-414,COURSE,RES,Y,N,,104552,05OCT2016:00:00:00.000,17NOV2016:00:00:00.000,Y,N,,1,1,1,15,21,0.714285,1170516183,16MAY2017:00:00:00.000,16MAY2017:00:00:00.000,Y,0,1,,Post Course,Student,Training,,103,,,,,,,,,238609,2,Training,16MAY2017:00:00:00.000,N,93,93,17,1,0,0,Add more detailed info on Unit 11 and the interaction with the receiver cabinets via the LPC.,20161005,05OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96950,04OCT2016:00:00:00.000,30DEC2016:00:00:00.000,Y,N,,0.90689,0.910447,1,39,68,0.573529,1161130389,30NOV2016:00:00:00.000,28DEC2016:00:00:00.000,Y,28,0.8125,,End of Course,Resident,Instructor,,102,,,,,,,,,219974,5,Instructor,28DEC2016:00:00:00.000,N,658,658,116,15,0,0,Thomas was a good instructor. Helpful. Sought to make sure all principles were understood even when they had been previously explained multiple times.A lead Dave. A good chap. Helpful. Valuable insight.Mark Sickle. Good instructor. Very Helpful.Radar Instructors: Mary was a little,20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161003178,03OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,46,1,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,215728,1,OverallCourse,18NOV2016:00:00:00.000,N,481,481,81,5,0,0,"We were the first class to receive the new non-radar instructional problems. The new problems were definitely challenging and I believe they will be good preparation for the evals. The newer problems should, however, start a little earlier than problem 14. I have heard that they ar",20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96955,13OCT2016:00:00:00.000,10JAN2017:00:00:00.000,Y,N,,0.919561,0.953571,1,40,61,0.655737,1161212243,12DEC2016:00:00:00.000,09JAN2017:00:00:00.000,Y,28,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,220552,2,OverallCourse,09JAN2017:00:00:00.000,N,59,59,11,1,0,0,I wish we would have more practice problems prior to EVALS.,20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96955,13OCT2016:00:00:00.000,10JAN2017:00:00:00.000,Y,N,,0.919561,0.953571,1,40,61,0.655737,1161212257,12DEC2016:00:00:00.000,09JAN2017:00:00:00.000,Y,28,0.642857,,End of Course,Resident,OverallCourse,,101,,,,,,,,,220525,9,OverallCourse,09JAN2017:00:00:00.000,N,260,260,44,3,0,0,Was given more than necessary time for non-radar but not near enough time for radar. Radar is what decides your career for the FAA and it seemed rushed. The instructors did everything necessary to help us and provide the necessary training for the evaluations.,20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96955,13OCT2016:00:00:00.000,10JAN2017:00:00:00.000,Y,N,,0.919561,0.953571,1,40,61,0.655737,1161013226,13OCT2016:00:00:00.000,23NOV2016:00:00:00.000,Y,41,0.538461,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,216335,8,OverallCourse,23NOV2016:00:00:00.000,N,380,380,72,5,0,0,I must say I did learned a lot from this course it was stressful and definitely challenged me everyday to the point of crying every time I got home. the lessons plans were very fast paced. I felt like 2 weeks of training fro the scenerios was not enough time. the organization of th,20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
25704,FAA25704,FOUNDATIONS FOR PRINCIPAL INSPECTORS,90,AMA-200,AMA-230,COURSE,RES,Y,N,,105369,25OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.923267,0.943548,0.891025,47,60,0.783333,1161028028,28OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,0,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,212658,2,OverallCourse,28OCT2016:00:00:00.000,N,50,50,8,2,0,0,Great course. Should be offered to all inspectors.,20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
25704,FAA25704,FOUNDATIONS FOR PRINCIPAL INSPECTORS,90,AMA-200,AMA-230,COURSE,RES,Y,N,,105369,25OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.923267,0.943548,0.891025,47,60,0.783333,1170126242,26JAN2017:00:00:00.000,30JAN2017:00:00:00.000,Y,4,0,,Post Course,Student,Training,,103,,,,,,,,,222915,6,Training,30JAN2017:00:00:00.000,N,128,128,15,1,0,0,"More scenario based training, including compliance philosophy and legal ramifications along with practical communication skills.",20161025,25OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50046,FAA50046,INITIAL TOWER CAB TRAINING,30,AMA-500,AMA-513,COURSE,RES,Y,N,,102888,28OCT2016:00:00:00.000,21DEC2016:00:00:00.000,Y,N,,0.939879,0.948,0.76923,37,66,0.560606,1161116460,16NOV2016:00:00:00.000,16NOV2016:00:00:00.000,Y,0,1,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,215131,2,OverallCourse,16NOV2016:00:00:00.000,N,133,133,22,2,0,0,The classroom was freezing other than that everything was great. Wake Turbulence would have been nice to learn a couple weeks sooner.,20161028,28OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50143,FAA50143,AIR TRAFFIC BASICS (EN ROUTE),90,AMA-500,AMA-513,COURSE,RES,Y,N,,102971,14OCT2016:00:00:00.000,18NOV2016:00:00:00.000,Y,N,,0.986206,0.988142,0.972972,24,47,0.510638,1161107407,07NOV2016:00:00:00.000,17NOV2016:00:00:00.000,Y,10,1,,End of Course,Resident,Instructor,,102,,,,,,,,,215311,1,Instructor,17NOV2016:00:00:00.000,N,89,89,15,1,0,0,"Overall instructors were effective, but there was one that seemed to fall below the curve",20161014,14OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
40042,FAA40042,LITTON RAPID DEPLOYMENT VOICE SWITCH (RDVS) MODEL 3080-F,180,AMA-400,AMA-413,COURSE,RES,Y,N,,104384,27OCT2016:00:00:00.000,09NOV2016:00:00:00.000,Y,N,,1,1,1,19,24,0.791666,1161109346,09NOV2016:00:00:00.000,09NOV2016:00:00:00.000,Y,0,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,214224,2,OverallCourse,09NOV2016:00:00:00.000,N,31,31,4,1,0,0,"Great class, great instructors.",20161027,27OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50085001,FAA50085001,TOWER DATA LINK SERVICES (TDLS) APPLICATION SPECIALIST (TAS),90,AMA-500,AMA-512,COURSE,RES,Y,N,,104876,13OCT2016:00:00:00.000,14OCT2016:00:00:00.000,Y,N,,1,1,1,6,12,0.5,1161012338,12OCT2016:00:00:00.000,14OCT2016:00:00:00.000,Y,2,1,,End of Course,Resident,Instructor,,102,,,,,,,,,211011,2,Instructor,14OCT2016:00:00:00.000,N,58,58,9,1,0,0,"Good Instructors, they had good knowledge of the material.",20161013,13OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96952,07OCT2016:00:00:00.000,05JAN2017:00:00:00.000,Y,N,,0.939726,0.953488,1,28,41,0.682926,1161212231,12DEC2016:00:00:00.000,03JAN2017:00:00:00.000,Y,22,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,220191,2,OverallCourse,03JAN2017:00:00:00.000,N,1529,1529,273,5,0,0,The radar portion of this course was better paced than the non-radar portion. The radar labs increased in difficulty at a good rate adding great training value to the course. The few improvement opportunities include; instructors should not get too advanced during the message entry,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50148001,FAA50148001,INITIAL EN ROUTE QUALIFICATION TRAINING,90,AMA-500,AMA-511,COURSE,RES,Y,N,,96957,20OCT2016:00:00:00.000,18JAN2017:00:00:00.000,Y,N,,0.928571,0.951127,1,40,55,0.727272,1161013203,13OCT2016:00:00:00.000,01DEC2016:00:00:00.000,Y,49,0.928571,,Intermediate Co,Intermedia,OverallCourse,,101,,,,,,,,,216981,5,OverallCourse,01DEC2016:00:00:00.000,N,346,346,62,1,0,0,"Overall, I believe the course went by very quickly and I think it would have been beneficial to have the course extend a couple more days to about a week to make sure the students are understanding/learning all the material and not just being thrown into them during the situations",20161020,20OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
21000082,FAA21000082,NEXTGEN TECHNOLOGIES,90,AMA-200,AMA-240,COURSE,RES,Y,N,,105240,24OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,N,,0.991631,0.987012,1,27,36,0.75,1161026270,26OCT2016:00:00:00.000,28OCT2016:00:00:00.000,Y,2,1,,End of Course,Resident,Instructor,,102,,,,,,,,,212607,2,Instructor,28OCT2016:00:00:00.000,N,41,41,6,1,0,0,The Instructors were very well organized.,20161024,24OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
50043,FAA50043,AIR TRAFFIC BASICS (TERMINAL),90,AMA-500,AMA-513,COURSE,RES,Y,N,,105273,07OCT2016:00:00:00.000,14NOV2016:00:00:00.000,Y,N,,0.989655,0.988095,1,25,39,0.641025,1161109466,09NOV2016:00:00:00.000,10NOV2016:00:00:00.000,Y,1,1,,End of Course,Resident,Instructor,,102,,,,,,,,,214526,2,Instructor,10NOV2016:00:00:00.000,N,184,184,34,2,0,0,Most of the instructors had a good sense of knowledge of all the material. They made the course enjoyable and went above and beyond the scope of helping everyone get to the same level.,20161007,07OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
10526,FAA10526,INSTRUCTOR EFFECTIVENESS TRAINING,90,AMA-20,AMA-23,COURSE,RES,Y,N,,105421,31OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,N,,1,1,1,24,39,0.615384,1161031364,31OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,4,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213656,2,OverallCourse,04NOV2016:00:00:00.000,N,107,107,15,1,0,0,Both instructors did an outstanding job of presenting the information and facilitating the learning process,20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
10526,FAA10526,INSTRUCTOR EFFECTIVENESS TRAINING,90,AMA-20,AMA-23,COURSE,RES,Y,N,,105421,31OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,N,,1,1,1,24,39,0.615384,1161031368,31OCT2016:00:00:00.000,04NOV2016:00:00:00.000,Y,4,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,213648,2,OverallCourse,04NOV2016:00:00:00.000,N,214,214,37,2,0,0,"The best part of the class was preparing for and presenting a briefing. There is no better way to become a better instructor than through practice and repetition, no matter how proficient you are with the material.",20161031,31OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,Y
15300050,FAA15300050,INTRODUCTION TO FLIGHT PROCEDURES (TERPS),90,AMA-800,AMA-800,COURSE,RES,Y,N,,105961,04OCT2016:00:00:00.000,25OCT2016:00:00:00.000,Y,N,,0.989966,0.987755,1,29,41,0.707317,1170123171,23JAN2017:00:00:00.000,24JAN2017:00:00:00.000,Y,1,1,,Post Course,Student,Training,,103,,,,,,,,,221974,1,Training,24JAN2017:00:00:00.000,N,289,289,50,3,0,0,"The course is not given in the most beneficial order (in my opinion). It should parallel the steps and order that someone actually building the procedure would take. Since it does not, there was a lot of jumping around and explaining why in real life you would approach things diffe",20161004,04OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
15300089,FAA15300089,TARGETS INSTRUMENT PROCEDURE DESIGN FOR TERPS,90,AMA-800,AMA-800,COURSE,RES,Y,N,,106255,19OCT2016:00:00:00.000,20OCT2016:00:00:00.000,Y,N,,0.9875,0.984375,1,8,21,0.380952,1161019309,19OCT2016:00:00:00.000,20OCT2016:00:00:00.000,Y,1,1,,End of Course,Resident,OverallCourse,,101,,,,,,,,,211500,5,OverallCourse,20OCT2016:00:00:00.000,N,147,147,24,2,0,0,Initial courses are always difficult because there is no prior knowledge. Russ presented the course in a way that related the course to experience.,20161019,19OCT2016:00:00:00.000,01OCT2016:00:00:00.000,30SEP2017:00:00:00.000,N,Y,N
